URL,URL Length,Dot Count,Hyphen Count,Uses HTTPS,Domain Length,Path Length,Query Length,Domain Age (days),Label
https://www.aalborgteater.dk/event/koed/,40,2,0,1,20,12,0,,0
http://goal.com.pe/js/banner/postale_benif/a91b5/,49,2,0,0,11,31,0,,1
https://www.germeta.de/aktionen/,32,2,0,1,14,10,0,,0
http://rewiredinc.com/optimum/login2.php,40,2,0,0,14,19,0,,1
https://www.biovid.com/assets/icon/cross_white.svg,50,3,0,1,14,28,0,,0
https://docs.google.com/forms/d/e/1FAIpQLSel_Ki8GcgzAJTEDdL27pbkpo6w90dE6Hj6epZSUrPhSVekPg/viewform?embedded=true,113,2,0,1,15,76,13,,1
https://amazon.co.jp.y2j3o8.com/,32,4,0,1,23,1,0,,1
https://webnet-solutions.ca/nbc/1/inner_page.html,49,2,1,1,19,22,0,,1
http://memphisspacenews.com/payapp/,35,1,0,0,20,8,0,,1
https://www.energysystems.dk/media/1504/energy-plus.svg,55,3,1,1,20,27,0,,0
https://www.finkzeit.at/arbeitszeit,35,2,0,1,15,12,0,,0
http://cellulify.com/pymsuoohiw.html?jHBFdXEaZsXDFCYGvbHUbNIJnOnOnJIuhBgvvgfcfxdSEzXrdFCgvHBGVfcD,97,2,0,0,13,16,60,,1
https://www.msce.com/our-projects/,34,2,1,1,12,14,0,,0
https://www.ulalaunch.com/explore,33,2,0,1,17,8,0,,0
http://www.phpmyadmin.runescape.com-m.ru/,41,4,1,0,33,1,0,,1
https://lin.ee/uWGyHnG,22,1,0,1,6,8,0,,0
https://amazon.srzfhn.bar/signim,32,2,0,1,17,7,0,,1
http://ribbonwala.com/cgi-bn/,29,1,1,0,14,8,0,,1
http://dentalimplantdentistalexandriava.com/.https/,51,2,0,0,36,8,0,,1
https://www.advantagecap.com/portfolio,38,2,0,1,20,10,0,,0
https://www.iatsacampina.ro/itp,31,2,0,1,19,4,0,,0
http://www.melodika.com.tr/OFFICE 2020 DC/login.php?cmd=login_submit&id=MTIyNDU2MDE5NQ==MTIyNDU2MDE5NQ==&session=MTIyNDU2MDE5NQ==MTIyNDU2MDE5NQ==,145,4,0,0,19,25,93,,1
https://www.system-supply.co.jp/index.php/jirei/,48,4,1,1,23,17,0,,0
http://eugnerally-wixsite-com.filesusr.com/html/1b57a2_7b8fe51ab2e0ec376d9dc985ff18e91c.html,92,3,2,0,35,50,0,,1
http://casamuseoayerbe.co/wp-admin/user/chase/firstlog.php,58,2,1,0,18,33,0,,1
https://www.dsimarketingservices.com/wp-json/,45,2,1,1,28,9,0,,0
https://www.girlmetro.com/,26,2,0,1,17,1,0,,0
https://www.iplon.de/post/intersolar-2021/,42,2,1,1,12,22,0,,0
https://www.rubyhill.com/calendar,33,2,0,1,16,9,0,,0
https://www.arturexpress.com/two-artur-express-company-drivers-awarded-for-safe-driving/,88,2,8,1,20,60,0,,0
http://manaplas.com/www.bankofamerica.comr/home.php,51,4,0,0,12,32,0,,1
http://qkjbighjzjtpequioayegpfybd-dot-gle39404049.rj.r.appspot.com/,67,4,2,0,59,1,0,,1
http://windwardrevolution.com/resware-solutions-overview/,57,1,2,0,22,28,0,,0
https://www.strawberry.co.uk/,29,3,0,1,20,1,0,,0
https://www.towncountry.com/contact-us,38,2,1,1,19,11,0,,0
https://signaturebrandfactory.com/wp-admin/support/news?uid=aaaa@example.jp,75,2,1,1,25,22,19,,1
http://indiafashion.us/wp-content/help/review7809/228de,55,1,1,0,15,33,0,,1
https://www.sasson.co.jp/greeting,33,3,0,1,16,9,0,,0
https://life-is-a-dream.com/wp-content/upgrade/PT/Hi/,53,1,4,1,19,26,0,,1
https://ssl.lifemedia.jp/register/association/nifty,51,2,0,1,16,27,0,,0
https://www.cgit.se/investor-relations,38,2,1,1,11,19,0,,0
https://www.bonanza.com/home___garden,37,2,0,1,15,14,0,,0
http://auth-cancel.com/halifx,29,1,1,0,15,7,0,,1
https://www.couriercapital.com/terms-use,40,2,1,1,22,10,0,,0
https://removepayee-natwestbanking.com/Login.php,48,2,1,1,30,10,0,,1
http://godeaug.org/Chase Online /ChaseOnline/login.php?amp=&amp;cmd=login_submit&amp;id=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f&amp;session=ec0970fbfe65115e5b4f04d742c5135fec0970fbfe65115e5b4f04d742c5135f,229,2,0,0,11,36,174,,1
https://www.goodviewtechnology.com/products/intercom.htm,56,3,0,1,26,22,0,,0
https://www.keystonescienceschool.org/,38,2,0,1,29,1,0,,0
http://govinfo.library.unt.edu/911/about/bio_lehman.htm,55,4,0,0,23,25,0,,0
https://www.savagerivale.nl/wp-json/wp/v2/pages/2040,52,2,1,1,19,25,0,,0
https://www.hexbit.se/index.php/hexbit-blir-aterforsaljare-till-tenables-produkter/,83,3,5,1,13,62,0,,0
https://www.yellostack.com/,27,2,0,1,18,1,0,,0
https://certicodeplussolutionbancaire-dsp2secupa.duckdns.org/authentidesbanque/060dc/,85,2,1,1,52,25,0,,1
https://www.compuflexcorp.com/solutions,39,2,0,1,21,10,0,,0
https://www.hostcapitol.com/reseller-hosting,44,2,1,1,19,17,0,,0
https://otto-usa.com/services/,30,1,1,1,12,10,0,,0
https://tykloi.xyz/pge/891241974/1274917/index.php?pay,54,2,0,1,10,32,3,,1
https://www3.mainaccount.com/valmark/,37,2,0,1,20,9,0,,0
http://webmail.1stdomains.co.nz/wm/3/webmail.php,48,4,0,0,24,17,0,,1
https://pomatsoserenditionjack.com/bir/,39,1,0,1,26,5,0,,1
https://www.rjthomasltd.com/,28,2,0,1,19,1,0,,0
https://therevew.com/wp-content/Adobefile.attachment/Office365Online_Review.Document.login.microsoftshareonline/Sign_in.authorize.php,133,7,1,1,12,113,0,,1
http://wbrotherhood.com/Alibaba/ali1/ali/login.php,50,2,0,0,16,27,0,,1
https://www.callforaction.com/products/MARCELLUS SHALE.aspx,59,3,0,1,21,30,0,,0
"https://marketinghbt-my.sharepoint.com/personal/helaine_marketinghbt_onmicrosoft_com/_layouts/15/Doc.aspx?sourcedoc={399d080d-00f3-498e-ab31-d3871303131e}&amp;action=view&amp;wd=target(PAYMENT.one|ab348455-fd82-496a-a5fb-d3816a55a264/Robin Kallas has sent you a secure document """"Payment""""|edaf5b03-0f86-4664-902e-2e69550aa890/)",328,4,13,1,30,67,222,,1
https://www.matchpartner.nl/specialismen,40,2,0,1,19,13,0,,0
https://www.partssource.com/shop/medical-imaging-and-glassware-ultrasound-probes-accessories-ultrasound-probes,110,2,8,1,19,83,0,,0
https://u20906245.ct.sendgrid.net/ls/click?upn=UO9k9AtPRC9weY6WyTb4xp024AiOZ-2B6B1Rxhsb2B1C6GdgnY2pGUzd-2BO86kBGXPb6AdY_jrUqf5zwH7FzSx1F7hMR7zi-2BchyJJ7Xdu4koUIz1WLxGEMK0D22Yww9MEjn2wpWyVPICM-2F3FB-2Fzq55M4Ofz4F0h0xNitguQTQihEymhgPRR40E0yp6OjTP-2BLykOBaro9fqF2SyRrsiG8oS5-2FuDxAumVZ-2FlT-2BlLD-2Bnj9sbTTuuQcCPjNe8wxajK7HLjXCbY4c98WNb3RyBqJ9TsVitniTsS-2Fl41hHmTX1nVXhs3olPNGDHiAGdzU2d7PoKtP6WU2I2z4kTZQSj-2B5v2FpXE80x5WETf-2F8mBWEwYEv2uYAZgtqfr6Qnrto-2FMsmWCNHWDW0ml1YAs25KRi-2Fr-2B13u9D6lKGn0SbpJMEGuRvU-2FU4Bz5N-2BL29eCbsgpzncrbyh7YxeBeaPhBhxLvJxKFvB-2BfMOSO2lPELTbaaH-2FCMrwxkhsSbDTkW5edUSrLx-2BZZANPGkZ-2Bnozhjr6-2BC6ETlTvPdfATHNVYikRzVaN8LQli-2BvcF1QRV1nxou6moeYvOmWJyF-2FlayXXZWDfjyqxkYUAAgrBE78Z5cUMM3Wd3iY0iG32Y3D9VMBu-2Bg6Fi4HoKdChaSyFujqv271ukMqYcHZc9VTkUjoajVKBHvSyyIdvxqs426solE3zR6OuMjnmorTmzkU4I-2F-2Bc2UZF4jVKSCIXmjmrO67Zg8699oPRH6RqsUrSiAJPt6W6fuyFL0oAThp1LU11y0DJ66U-2FPrznnlxXoqZDlu-2FSJVR8iec9yLeko1OQzdO-2FqJtCkUOCTZTmgJXbqbnZbxU-2ByZ-2FwG4kOu3EhBV7ZNY8XRyP6kIMjWkQSlYG49gRKp9kN2DrsjbOcjWSwh5ht8QuGVNiWbjffVX-2BzWi45NR6V-2BOcY5YYN6FxcCAEjMUYA-3D,1064,3,36,1,25,9,1021,,1
https://kzd.exq.mybluehost.me/wp-admin/css/colors/blue/appmanager,65,3,1,1,21,36,0,,1
https://www.lehtisepat.fi/yhteys.html,37,3,0,1,17,12,0,,0
https://www.qqu3.com/,21,2,0,1,12,1,0,,0
https://www.torotools.com/html/about_us.html,44,3,0,1,17,19,0,,0
https://www.hogner.com/validacion.html,38,3,0,1,14,16,0,,0
https://vrifikasionnpaqessfbb.000webhostapp.com/help-support.html,65,3,1,1,39,18,0,,1
https://fb-pageevent-100000178552314789865470.tk/confirmreg.htm,63,2,2,1,40,15,0,,1
https://www.valleycities.org/access-care,40,2,1,1,20,12,0,,0
https://www.mediplast.com/media/rqwbknva/insights_gray.svg,58,3,0,1,17,33,0,,0
https://info2000.pt/opticos2000,31,1,0,1,11,12,0,,0
http://mobilefb-s80ytncdon.88live.tv/connect.html?timelimit=a98458964060fe63d546c3eda618045e,92,3,1,0,29,13,42,,1
https://www.steripac.com/steripac_karriere.php,46,3,0,1,16,22,0,,0
https://www.vanoncini.it/contatti,33,2,0,1,16,9,0,,0
http://knkpublishingsoftware.com/knkpublishing/editorial-academic-publishers/,77,1,2,0,25,45,0,,0
http://suspfacebookcom-48526893.nightaway.ca/connect.html?timelimit=5085a8fc4052c362ddcd4bf6b73ea4d5,100,3,1,0,37,13,42,,1
http://sdqcb.gq/f2a18,21,1,0,0,8,6,0,,1
https://www.mawcom.com/contact/,31,2,0,1,14,9,0,,0
https://www.omcarinox.it/repo/downloads/Certificato_ISO_0332467e2b_.pdf,71,3,0,1,16,47,0,,0
https://7d885e3d0f3854d523f2ce96c180430b-dot-gle9392420309493993.rj.r.appspot.com/,82,4,2,1,73,1,0,,1
https://www.diendorfer.at/de/1353871/pauschale,46,2,0,1,17,21,0,,0
https://www.stevendejongfilms.nl/blog/samen-sta-je-sterk/,57,2,3,1,24,25,0,,0
https://carolinalisportfolio.com/eBay.fr/ebay-community-fr.forums-de-discussion.infoindexxxx.php,96,5,4,1,24,64,0,,1
https://dev.klinikmatanusantara.com/log-au/mpp/signin/0407/websrc,65,2,1,1,27,30,0,,1
https://www.iplocation.net/tools,32,2,0,1,18,6,0,,0
http://uy2m8.momentexplain.work/apmix,37,2,0,0,24,6,0,,1
http://villamirasolhotel.com/secure_wetransfer-pro/,51,1,1,0,21,23,0,,1
https://www.victordist.com/contactus,36,2,0,1,18,10,0,,0
http://www.akubs.com/css/Schwab_policy_update/login.php,55,3,0,0,13,35,0,,1
https://www.unitedscrap.com/,28,2,0,1,19,1,0,,0
https://www.zarsky.com/quote/,29,2,0,1,14,7,0,,0
http://aulaconst.net/41/process/1/0365,38,1,0,0,13,18,0,,1
https://www.rs-simulatoren.de/assets/pdf/steckbriefe/2008111-sofort-verfuegbar-Klimaschrank-modero-XKS340-40.pdf,112,3,7,1,21,83,0,,0
http://webtreecom.000webhostapp.com/wp-admin/images/index.html?jHBFdXE@Zs*DFCYGvbHUbNIJnOnOnIIuhBgvvgfcfxd$Ez*rdFCgvHBGVfcD,123,3,1,0,28,27,60,,1
https://www.icg-business.com/,29,2,1,1,20,1,0,,0
https://www.fbitn.com/blog,26,2,0,1,13,5,0,,0
http://archost.net.au/mkb.hu/mkb/05d31199bf26e1efb263a6af81d8a128/login.php?cmd=account-service.com/login/account/update_submit&id=f98e74418ef2fac080f548ea8ca0b98bf98e74418ef2fac080f548ea8ca0b98b&session=f98e74418ef2fac080f548ea8ca0b98bf98e74418ef2fac080f548ea8ca0b98b,268,5,1,0,14,54,192,,1
https://www.kepnerdruck.de/kontakt/,35,2,0,1,18,9,0,,0
https://foundations-19914852325100043.tk/Login_to_Facebook.html,63,2,1,1,32,23,0,,1
https://www.bankofsouthtexas.com/blog,37,2,0,1,24,5,0,,0
https://www.avantifeeds.com/Interviews/Business_Today_- Jan-2021-INDIAs_Best_CEOs-Sri_Alluri_Indra_Kumar_-_CMD.pdf,114,3,5,1,19,87,0,,0
https://www.bfcprint.com/news/,30,2,0,1,16,6,0,,0
https://www.cosmonet.ne.jp/camera/,34,3,0,1,18,8,0,,0
https://toddler-town.com/wp-content/upgrade/index.php?userid=USER@DOMAIN.ch,75,3,2,1,16,29,21,,1
https://www.wifispark.com/transportation,40,2,0,1,17,15,0,,0
http://clouddoc-authorize.firebaseapp.com/......xx.../x......,61,17,1,0,34,20,0,,1
https://www.razorline.com/contact/,34,2,0,1,17,9,0,,0
https://www.jitojiif.com/wpcontent/linkedIn.com/linkedIn.com/login.php,70,5,0,1,16,46,0,,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=_xxx@yyy.com_/,106,3,1,0,17,61,20,,1
https://www.rainmaker.is/sign-up,32,2,1,1,16,8,0,,0
http://topgomsiffdbfvgdfblog.com/mazon/amazon/homepage/,55,1,0,0,25,23,0,,1
https://www.homecentralrealty.com/,34,2,0,1,25,1,0,,0
https://www.swift.com/about-us/careers,38,2,1,1,13,17,0,,0
https://www.basetech.ru/catalog/,32,2,0,1,15,9,0,,0
https://www.new-vernon.com/,27,2,1,1,18,1,0,,0
https://hthtttsservlces.runescape.com-gf.ru/,44,3,1,1,35,1,0,,1
https://www.parallel.ch/kontakt/,32,2,0,1,15,9,0,,0
http://54.84.199.180/Finance/tang/pin.php,41,4,0,0,13,21,0,,1
https://www.bryantcorp.com/feed/,32,2,0,1,18,6,0,,0
https://www.vbew.de/presse/presseinformationen,46,2,0,1,11,27,0,,0
https://supportrequest.link/HSBC/,33,1,0,1,19,6,0,,1
https://hansa-heemann.dvinci.de/de/jobs,39,2,1,1,23,8,0,,0
https://tasca-tr.com/Swiss2021.php,34,2,1,1,12,14,0,,1
https://www.qsr.com.ph/school/get-g-suite,41,3,2,1,14,19,0,,0
https://www.cosmos-machinery.net/sitemap.html,45,3,1,1,24,13,0,,0
https://docs.google.com/forms/d/e/1FAIpQLScO-KQtNE3-k3Es6VBiwm_9s0RnK1uQT6_ibG6auYa8XOWx7w/closedform,101,2,2,1,15,78,0,,1
https://mailserver7656566.blob.core.windows.net/tightservers8756656/new-gen.html#berthylelnelson@prepaidlegal.com,113,6,1,1,39,33,0,,1
http://vwww.registro-garena-freefire-mayo.com/.well-known/captcha/,66,3,4,0,38,21,0,,1
https://www.dpstele.com/alarm/index.php,39,3,0,1,15,16,0,,0
https://global-uploads.webflow.com/5ec3f33fbcba1331ec0ede28/5ec3f33fbcba13cd4b0ede69_HomeVideo12-transcode.mp4,110,3,2,1,26,76,0,,0
https://www.allaroundtech.com/lighting-control/,47,2,1,1,21,18,0,,0
http://gkjx168.com/images/?jampuertobanus.com/styles/auth/view,62,2,0,0,11,8,35,,1
https://www.ampfutures.com/platforms/,37,2,0,1,18,11,0,,0
https://bit.ly/3oWW9ot,22,1,0,1,6,8,0,,1
https://www.encoreconcrete.com/wp-includes/wlwmanifest.xml,58,3,1,1,22,28,0,,0
https://audioprobootcamp.com/FA-Securefiles/FA-Files/,53,1,2,1,20,25,0,,1
http://mange.google.com.brunocpa.com/soman.php,46,5,0,0,29,10,0,,1
https://www.acu-pharma.com/de/lohndienstleistungen/pilotversuche-laborversuche/,79,2,2,1,18,53,0,,0
https://www.stl.org/,20,2,0,1,11,1,0,,0
https://www.hostingseguro.co/,29,2,0,1,20,1,0,,0
https://www.alraya.com.sa/product-category/milk-cheeses/,56,3,2,1,17,31,0,,0
http://taijishentie.com/js/index.htm?http:/us.battle.net/login/en?ref=http,74,4,0,0,16,13,37,,1
https://www.rdcw.com/zh_cn/about_pay.html,41,3,0,1,12,21,0,,0
https://www.lauwerscollege.nl/opleidingsniveau/mavo,51,2,0,1,21,22,0,,0
https://www.principle-it.com/,29,2,1,1,20,1,0,,0
https://redicto.from-la.net/inj/e5a089b6d2d62243241d1cc6364707ef/Auth.php,73,3,1,1,19,46,0,,1
https://www.ranchcryogenics.com/privacy-policy/,47,2,1,1,23,16,0,,0
https://bitpecta.com/secure/MWEBFIBREMAILPORTAL,47,1,0,1,12,27,0,,1
http://blockgamer.co.uk/storage/,32,2,0,0,16,9,0,,1
https://www.bestsignsinc.com/portfolio/kettering-medical-center/,64,2,2,1,20,36,0,,0
https://www.carolinadesigns.com/,32,2,0,1,23,1,0,,0
https://total.direct-energie.com/clients/connexion?redirect_code=k630oaS6mxFmEgUKzPgAJQ==&amp;cHash=83fa1c812d374fe28cde0d5248012d4a,132,2,1,1,24,18,81,,1
https://dev.klinikmatanusantara.com/log-au/mpp/signin/e982/websrc,65,2,1,1,27,30,0,,1
https://epaper.kashmirtribune.in/wp-admin/includes/tarapasarnay/,64,2,1,1,24,32,0,,1
http://mail.cpc-lda.co/ssl,26,2,1,0,15,4,0,,1
http://www.cnw.com.sg/author/admin/,35,3,0,0,14,14,0,,0
https://www.fujicc.co.jp/qualifiedperson/,41,3,0,1,16,17,0,,0
http://safeguard89-001-site1.itempurl.com/help.htm,50,3,2,0,34,9,0,,1
https://www.ringsights.com/products/lc-40-100-rn-dtc/,53,2,4,1,18,27,0,,0
https://www.europa-group.com/en/case-study-digital-expansion-encephale,70,2,5,1,20,42,0,,0
https://www.guardianinfo.com/services/voip-and-phone-solutions/,63,2,3,1,20,35,0,,0
https://yun.ir/b0al9f,21,1,0,1,6,7,0,,1
https://parcels-update.services/RoyalMail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,109,2,1,1,23,19,58,,1
https://www.tomsksoft.com/,26,2,0,1,17,1,0,,0
https://www.50plus.com/privacy-policy/,38,2,1,1,14,16,0,,0
http://domon.com.tw/admin/upload/mobile/1bc072add7d97e8/Login.php?ssl=,70,3,0,0,12,46,4,,1
https://c58da5ebfc4e72e21fcc8a36fad8fd06-dot-gle9392420309493993.rj.r.appspot.com/,82,4,2,1,73,1,0,,1
http://de-id-197cnqa71b7daab29sab21scj01asad4shga7891.xyz/spk/desk/,67,1,2,0,50,10,0,,1
http://anoznon.co.ip.4gy4tk.cn/signin,37,4,0,0,23,7,0,,1
https://english.flyingfeathers.com/files-logs/logs/update-your-account-information/security-measure/log-in,106,2,6,1,26,72,0,,1
https://www.ibk.co.at/fachbereiche/verkehrswesen/,49,3,0,1,13,28,0,,0
https://www.ciastl.com/resource-center/videos,45,2,1,1,14,23,0,,0
https://www.emnify.com/hubfs/globe-orange-icon.svg,50,3,2,1,14,28,0,,0
http://innoaura.com/Guf1/mail.ru/index.html,43,3,0,0,12,24,0,,1
https://www.cues.org/membership,31,2,0,1,12,11,0,,0
http://xantustech.com/in/dropbox/index.php,42,2,0,0,14,21,0,,1
http://ensemblearsmundi.com/wp-content/plugins/nivo-image-slider/themes/light/oliprance/,88,1,3,0,20,61,0,,1
http://bit.do/fGDbL,19,1,0,0,6,6,0,,1
https://55c00df9d23955462.temporary.link/0AFD59GFV4CSD6W1S55555SV/DVF0CX5VC5EQ6DFCD5FD5/CVNERVOD8EF8GC2XCEMS/BOBMSX02X1,119,2,0,1,32,79,0,,1
http://www.prowaterproofers.ca/ws/Anz/,38,2,0,0,23,8,0,,1
https://nice-shaw.23-95-9-12.plesk.page/p/38162/,48,3,4,1,31,9,0,,1
https://u3703558.ct.sendgrid.net/ls/click?upn=jFiVDifEWtywQHvtb4S0mjMqMd736XJ67SwZH15tlKhzH9MW8M62o6Lxh33qty0jnUAMxh3vqgMnF0MGeuADhhofwtxmnVtNZZAAcY5sXbFvKa0H1-2BeleQA-2BiOdggx7ml08nrKaS8HVFl0RHtMQEFQ-3D-3D0LW7_Qe26nfK3-2Fe3h9E5MpftTE3zc-2B1ZhiUFxlV2VRsfwrAhrGWAKHILHdbUZ0ZYR6ua79N2-2BnwNVu2lEiY0VZ8mNFlwBMTdVNkA4N5GbQK4AsAFGkoxi8iw02GeEDEcBBnJOxgNZb-2FNsoQSHBecDeadUhFuzl8NoTTGrRuEwpojAonyOwNwfS2iIr-2FnKiJ55PNzzzuze7aXt5t2XmIdRH06sWgOw0TwLswBQN1DuEAPHNdc-3D,459,3,10,1,24,9,417,,1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAATNVO6NUMk8xNTBXQk1DODlWU1BBRjJSTFVJUFJYMy4u,132,3,0,1,16,24,83,,1
https://www.counselorlibrary.com/public/products-book-redflags-mortgage.cfm,75,3,3,1,24,43,0,,0
https://www.straightline.com/my-retirement-account-at-work/,59,2,4,1,20,31,0,,0
http://viotarster.flywheelsites.com/wp-content/uploads/2021/01,62,2,1,0,28,27,0,,1
https://oyqlpbjivdfwrekzwplmnlwvlz-dot-gle39404049.rj.r.appspot.com/,68,4,2,1,59,1,0,,1
https://baseballforbid.com/ac/inc/,34,1,0,1,18,8,0,,1
https://www.exeterfinance.com/support,37,2,0,1,21,8,0,,0
https://www.megarede.net/sobre.php,34,3,0,1,16,10,0,,0
https://urlth.me/48Tva,22,1,0,1,8,6,0,,1
https://www.nemad.nl/,21,2,0,1,12,1,0,,0
https://www.gunzetal.com/en/servicetools/technicalsupport,57,2,0,1,16,33,0,,0
https://clouddoc-authorize.firebaseapp.com/.xx./xx.x.xxx,56,6,1,1,34,14,0,,1
https://www.aleshirerobb.com/practice-areas,43,2,1,1,20,15,0,,0
https://www.beautytreats.com.au/treatments/,43,3,0,1,23,12,0,,0
https://brunoalmeidanet.000webhostapp.com/steamlogin.html,57,3,0,1,33,16,0,,1
http://preview.dvbuilder.com/mobile.jeu.orange.fr/preview/questions,67,5,0,0,21,39,0,,1
https://www.avatier.com/support/,32,2,0,1,15,9,0,,0
https://missed-delivery.co/,27,1,1,1,18,1,0,,1
https://dev-linkedin-com-nav-mailhz.pantheonsite.io/sign-in/index.html,70,3,5,1,43,19,0,,1
https://www.braindata.de/portfolio-table/,41,2,1,1,16,17,0,,0
http://69.49.229.16/public/banks/tangerine,42,3,0,0,12,23,0,,1
https://alvanrado.github.io/Microsoft-sign-in-clone/,52,2,3,1,19,25,0,,1
http://tamparealu.com/rhpdonm9gz,32,1,0,0,14,11,0,,1
https://sparkassenkundendienstservice02.xyz/sp/,47,1,0,1,35,4,0,,1
https://www.sevo-automobile.de/neuwagen.html,44,3,1,1,22,14,0,,0
http://dfnbd.net/software-development,37,1,1,0,9,21,0,,0
https://www.google.com.br/search?q=suporte itau,47,3,0,1,17,7,14,,1
https://www.engine.pl/pl/aktualnosci,36,2,0,1,13,15,0,,0
https://www.gti.pl/wp-json/,27,2,1,1,10,9,0,,0
https://www.saurum.fi/comments/feed/,36,2,0,1,13,15,0,,0
https://www.seanet.com/help-desk,32,2,1,1,14,10,0,,0
https://www.linkedtech.com/contact,34,2,0,1,18,8,0,,0
https://www.artwork.com/profile.htm,35,3,0,1,15,12,0,,0
https://fb-pageinfo-1000005571220061109978.tk/confirmreg.htm,60,2,2,1,37,15,0,,1
https://www.yukinkonet.com/??????-???????????????????,53,2,1,1,18,1,25,,0
https://www.sekweta.com/disaster_recovery_overview.html,55,3,0,1,15,32,0,,0
http://www.paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se/1d72b69c8e37aec662e13e39d929d6e3d1111111111111111,138,8,1,0,81,50,0,,1
https://www.morcenter.ru/news/zheleznye-dorogi-potreniruyutsya-na-ugle,70,2,4,1,16,46,0,,0
http://wbstormer.com/clow/dsbanknew/bg-BG/index.html?id=d60b548fba5d0943d3763d9b5e5530b8country=Bg,98,2,1,0,13,32,45,,1
http://56242.ihostfull.com/,27,2,0,0,19,1,0,,1
https://www.martinservera.se/,29,2,0,1,20,1,0,,0
https://www.aheadweb.com/tournaments,36,2,0,1,16,12,0,,0
https://amoazm.zh-dr.com/signin/?openid.pape.max_auth_age=0&amp;openid,70,4,1,1,16,8,37,,1
https://www.naspl.org/associatemembers/scientificgames,54,2,0,1,13,33,0,,0
https://www.yobetit.com/,24,2,0,1,15,1,0,,0
https://bit.ly/33ipjF7,22,1,0,1,6,8,0,,1
https://www.verbind.org/info/login/index.php,44,3,0,1,15,21,0,,1
http://verificar-7482376.vzpla.net/,35,2,1,0,27,1,0,,1
https://www.ervices.runescape.com-ov.ru/,40,4,1,1,31,1,0,,1
https://oficialesistemasbio.jed.wafaicloud.com/login.php,56,4,0,1,38,10,0,,1
https://www.youtube.com/user/TropicAirePatio,44,2,0,1,15,21,0,,0
https://olx.pl.payfor-item.site/cash60492578,44,3,1,1,23,13,0,,1
https://surveyheart.com/form/60b6ccf8f448b239642ef416#welcome,61,1,0,1,15,30,0,,1
https://www.produceexp.com/chef-s-lineup/local-farm-availability.html,69,3,4,1,18,43,0,,0
https://www.drmartensrabat.com/index-??.php,43,3,1,1,22,7,5,,1
https://www.wincofireworks.com/,31,2,0,1,22,1,0,,0
https://www.enam.com/investment-philosophy.html,47,3,1,1,12,27,0,,0
https://scalextricman.co.uk/html/aspx.php,41,3,0,1,19,14,0,,1
https://mlbbclaim.duckdns.org/login/facebook,44,2,0,1,21,15,0,,1
https://www.queens.cheshire.sch.uk/,35,4,0,1,26,1,0,,0
https://tateagro.ru//wp-admin/BPD/Popularenlinea/Home.html,58,2,1,1,11,39,0,,1
https://www.swigco.com/about,28,2,0,1,14,6,0,,0
https://www.bhomes.com/,23,2,0,1,14,1,0,,0
https://zawoz38.pl/media/Netflix/16de63b2df373d5a9da881c8a1c58794,65,1,0,1,10,47,0,,1
https://www.hubenterprises.com/protective-services/executive-protection,71,2,2,1,22,41,0,,0
https://www.knightbarry.com/JoinKnightBarry.aspx,48,3,0,1,19,21,0,,0
https://www.uwmedicine.org/coronavirus,38,2,0,1,18,12,0,,0
https://senemator.cloudaccess.host/index.html,45,3,0,1,26,11,0,,1
https://www.cafecitosantafe.com/community,41,2,0,1,23,10,0,,0
https://www.i-t.com/spice-models/mil-spec-spice-models/,55,2,5,1,11,36,0,,0
https://www.progresshouse.org/phases-1-3,40,2,2,1,21,11,0,,0
https://www.tradition.ch/company/governance.asp,47,3,0,1,16,23,0,,0
